scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
i4-2-grid-wick	I4-2	値	結果なし	場合 0: adapter: ziplime 1.19.16: 決済ごとの損益の口を探したが無い / 足ごとの資産の推移をこの adapter は取り出していない	-	結果なし	場合 0: adapter: ziplime 1.19.16: 決済ごとの損益の口を探したが無い / 足ごとの資産の推移をこの adapter は取り出していない	-	結果なし	0.0	0.0
i4-3-e2e-taker	I4-3	値	結果なし	adapter: ziplime 1.19.16: stop_loss_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / swap_daily_pct: 持ち越しの口を探したが無い(SimulationExchange の引数は slippage・commission・cash) / 決済ごとの損益の口を探したが無い / 足ごとの資産の推移をこの adapter は取り出していない / この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / 12 の指標を 1 つずつ出す口を探したが無い(結果は周期ごとの成績の表)	-	結果なし	adapter: ziplime 1.19.16: stop_loss_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / swap_daily_pct: 持ち越しの口を探したが無い(SimulationExchange の引数は slippage・commission・cash) / 決済ごとの損益の口を探したが無い / 足ごとの資産の推移をこの adapter は取り出していない / この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / 12 の指標を 1 つずつ出す口を探したが無い(結果は周期ごとの成績の表)	-	結果なし	0.0	0.0
i4-3-e2e-maker	I4-3	値	結果なし	adapter: ziplime 1.19.16: execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / stop_loss_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / maker_tp_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / exit_execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / maker_fee_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水	-	結果なし	adapter: ziplime 1.19.16: execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / stop_loss_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / maker_tp_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / exit_execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / maker_fee_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水	-	結果なし	0.0	0.0
i4-4-plain	I4-4	値	結果なし	adapter: ziplime 1.19.16: 決済ごとの損益の口を探したが無い	-	結果なし	adapter: ziplime 1.19.16: 決済ごとの損益の口を探したが無い	-	結果なし	0.0	0.0
i4-4-fee	I4-4	値	結果なし	adapter: ziplime 1.19.16: 決済ごとの損益の口を探したが無い	-	結果なし	adapter: ziplime 1.19.16: 決済ごとの損益の口を探したが無い	-	結果なし	0.0	0.0
i4-5-fills	I4-5	値	結果なし	adapter: ziplime 1.19.16: 入力は DataSource の足の表で、気配の買い ask・売り bid、板、目的つきの書き出し・ダッシュボードの口を探したが無い	-	結果なし	adapter: ziplime 1.19.16: 入力は DataSource の足の表で、気配の買い ask・売り bid、板、目的つきの書き出し・ダッシュボードの口を探したが無い	-	結果なし	0.001	0.001
i4-5-outputs	I4-5	能力	結果なし	adapter: ziplime 1.19.16: 入力は DataSource の足の表で、気配の買い ask・売り bid、板、目的つきの書き出し・ダッシュボードの口を探したが無い	-	結果なし	adapter: ziplime 1.19.16: 入力は DataSource の足の表で、気配の買い ask・売り bid、板、目的つきの書き出し・ダッシュボードの口を探したが無い	-	結果なし	0.001	0.001
i4-6-label	I4-6	値	結果なし	adapter: ziplime 1.19.16: 入力は DataSource の足の表で、気配の買い ask・売り bid、板、目的つきの書き出し・ダッシュボードの口を探したが無い	-	結果なし	adapter: ziplime 1.19.16: 入力は DataSource の足の表で、気配の買い ask・売り bid、板、目的つきの書き出し・ダッシュボードの口を探したが無い	-	結果なし	0.001	0.001
i4-6-signal-refused	I4-6	能力	結果なし	adapter: ziplime 1.19.16: 入力は DataSource の足の表で、気配の買い ask・売り bid、板、目的つきの書き出し・ダッシュボードの口を探したが無い	-	結果なし	adapter: ziplime 1.19.16: 入力は DataSource の足の表で、気配の買い ask・売り bid、板、目的つきの書き出し・ダッシュボードの口を探したが無い	-	結果なし	0.001	0.001
i4-6-research-refused	I4-6	能力	結果なし	adapter: ziplime 1.19.16: 入力は DataSource の足の表で、気配の買い ask・売り bid、板、目的つきの書き出し・ダッシュボードの口を探したが無い	-	結果なし	adapter: ziplime 1.19.16: 入力は DataSource の足の表で、気配の買い ask・売り bid、板、目的つきの書き出し・ダッシュボードの口を探したが無い	-	結果なし	0.001	0.001
i4-8-next-open	I4-8	値	結果なし	adapter: ziplime 1.19.16: 決済ごとの損益の口を探したが無い	-	結果なし	adapter: ziplime 1.19.16: 決済ごとの損益の口を探したが無い	-	結果なし	0.0	0.0
i4-8-short-close	I4-8	値	結果なし	adapter: ziplime 1.19.16: 決済ごとの損益の口を探したが無い	-	結果なし	adapter: ziplime 1.19.16: 決済ごとの損益の口を探したが無い	-	結果なし	0.0	0.0
i4-8-no-short	I4-8	値	不一致	fills[0].size = 29.0(正解 25.0)	3e84153ea912	不一致	fills[0].size = 29.0(正解 25.0)	3e84153ea912	2 回の実行で同じ	9.54	6.401
i4-9-strict	I4-9	値	結果なし	adapter: ziplime 1.19.16: execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない)	-	結果なし	adapter: ziplime 1.19.16: execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない)	-	結果なし	0.0	0.0
i4-9-short-strict	I4-9	値	結果なし	adapter: ziplime 1.19.16: execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない)	-	結果なし	adapter: ziplime 1.19.16: execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない)	-	結果なし	0.0	0.0
i4-10-priority	I4-10	値	結果なし	adapter: ziplime 1.19.16: stop_loss_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / take_profit_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / maker_fee_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / 決済ごとの損益の口を探したが無い	-	結果なし	adapter: ziplime 1.19.16: stop_loss_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / take_profit_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / maker_fee_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / 決済ごとの損益の口を探したが無い	-	結果なし	0.0	0.0
i4-11-wick-long	I4-11	値	正解と一致		ecbd5db8b626	正解と一致		ecbd5db8b626	2 回の実行で同じ	4.582	5.426
i4-11-wick-short	I4-11	値	正解と一致		61a125bd192b	正解と一致		61a125bd192b	2 回の実行で同じ	4.21	5.751
i4-11-refuse-stack	I4-11	能力	結果なし	対照 2: adapter: ziplime 1.19.16: stop_loss_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない)	-	結果なし	対照 2: adapter: ziplime 1.19.16: stop_loss_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない)	-	結果なし	4.555	5.162
i4-12-maker-tp	I4-12	値	結果なし	adapter: ziplime 1.19.16: maker_tp_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / exit_execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / maker_fee_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / 決済ごとの損益の口を探したが無い	-	結果なし	adapter: ziplime 1.19.16: maker_tp_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / exit_execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / maker_fee_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / 決済ごとの損益の口を探したが無い	-	結果なし	0.0	0.0
i4-12-refuse	I4-12	能力	結果なし	adapter: ziplime 1.19.16: maker_tp_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / exit_execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / maker_fee_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / 決済ごとの損益の口を探したが無い	-	結果なし	adapter: ziplime 1.19.16: maker_tp_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / exit_execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / maker_fee_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / 決済ごとの損益の口を探したが無い	-	結果なし	0.0	0.0
i4-12-touch-decimal	I4-12	値	結果なし	adapter: ziplime 1.19.16: maker_tp_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / exit_execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない)	-	結果なし	adapter: ziplime 1.19.16: maker_tp_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / exit_execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない)	-	結果なし	0.0	0.0
i4-13-time-exit	I4-13	値	不一致	fills: 1 件(正解 2 件): 観測 [(4, 'OPEN_SHORT', 102.999999999897)]	8364d18e507d	不一致	fills: 1 件(正解 2 件): 観測 [(4, 'OPEN_SHORT', 102.999999999897)]	8364d18e507d	2 回の実行で同じ	9.469	9.788
i4-13-tp-on-exit-bar	I4-13	値	結果なし	adapter: ziplime 1.19.16: take_profit_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / maker_fee_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / 決済ごとの損益の口を探したが無い	-	結果なし	adapter: ziplime 1.19.16: take_profit_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / maker_fee_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / 決済ごとの損益の口を探したが無い	-	結果なし	0.0	0.0
i4-13-two-models	I4-13	能力	結果なし	adapter: ziplime 1.19.16: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: ziplime 1.19.16: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-14-mask-sides	I4-14	値	正解と一致		c2b81efe6172	正解と一致		c2b81efe6172	2 回の実行で同じ	4.909	5.744
i4-14-sides-short	I4-14	値	不一致	fills[0].size = 29.0(正解 25.0)	ac9b867cad85	不一致	fills[0].size = 29.0(正解 25.0)	ac9b867cad85	2 回の実行で同じ	5.329	5.447
i4-15-swap-long	I4-15	値	結果なし	adapter: ziplime 1.19.16: swap_daily_pct: 持ち越しの口を探したが無い(SimulationExchange の引数は slippage・commission・cash) / 決済ごとの損益の口を探したが無い / 足ごとの資産の推移をこの adapter は取り出していない	-	結果なし	adapter: ziplime 1.19.16: swap_daily_pct: 持ち越しの口を探したが無い(SimulationExchange の引数は slippage・commission・cash) / 決済ごとの損益の口を探したが無い / 足ごとの資産の推移をこの adapter は取り出していない	-	結果なし	0.0	0.0
i4-15-swap-short	I4-15	値	結果なし	adapter: ziplime 1.19.16: swap_daily_pct: 持ち越しの口を探したが無い(SimulationExchange の引数は slippage・commission・cash) / 決済ごとの損益の口を探したが無い / 足ごとの資産の推移をこの adapter は取り出していない	-	結果なし	adapter: ziplime 1.19.16: swap_daily_pct: 持ち越しの口を探したが無い(SimulationExchange の引数は slippage・commission・cash) / 決済ごとの損益の口を探したが無い / 足ごとの資産の推移をこの adapter は取り出していない	-	結果なし	0.0	0.0
i4-16-missed	I4-16	値	結果なし	adapter: ziplime 1.19.16: execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない)	-	結果なし	adapter: ziplime 1.19.16: execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない)	-	結果なし	0.0	0.0
i4-17-metrics	I4-17	値	結果なし	adapter: ziplime 1.19.16: 12 の指標を 1 つずつ出す口を探したが無い(結果は周期ごとの成績の表)	-	結果なし	adapter: ziplime 1.19.16: 12 の指標を 1 つずつ出す口を探したが無い(結果は周期ごとの成績の表)	-	結果なし	0.0	0.0
i4-17-metrics-edge	I4-17	値	結果なし	adapter: ziplime 1.19.16: 12 の指標を 1 つずつ出す口を探したが無い(結果は周期ごとの成績の表)	-	結果なし	adapter: ziplime 1.19.16: 12 の指標を 1 つずつ出す口を探したが無い(結果は周期ごとの成績の表)	-	結果なし	0.0	0.0
i4-17-sharpe-bar-seconds	I4-17	値	結果なし	adapter: ziplime 1.19.16: 決済ごとの損益の口を探したが無い / 足ごとの資産の推移をこの adapter は取り出していない / 12 の指標を 1 つずつ出す口を探したが無い(結果は周期ごとの成績の表)	-	結果なし	adapter: ziplime 1.19.16: 決済ごとの損益の口を探したが無い / 足ごとの資産の推移をこの adapter は取り出していない / 12 の指標を 1 つずつ出す口を探したが無い(結果は周期ごとの成績の表)	-	結果なし	0.0	0.0
i4-17-two-models	I4-17	能力	結果なし	adapter: ziplime 1.19.16: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: ziplime 1.19.16: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-18-split	I4-18	値	結果なし	adapter: ziplime 1.19.16: 行の割合で分ける口を探したが無い	-	結果なし	adapter: ziplime 1.19.16: 行の割合で分ける口を探したが無い	-	結果なし	0.0	0.0
i4-18-split-decimal	I4-18	値	結果なし	adapter: ziplime 1.19.16: 行の割合で分ける口を探したが無い	-	結果なし	adapter: ziplime 1.19.16: 行の割合で分ける口を探したが無い	-	結果なし	0.0	0.0
i4-18-two-models	I4-18	能力	結果なし	adapter: ziplime 1.19.16: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: ziplime 1.19.16: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-18-refuse	I4-18	能力	結果なし	adapter: ziplime 1.19.16: 行の割合で分ける口を探したが無い	-	結果なし	adapter: ziplime 1.19.16: 行の割合で分ける口を探したが無い	-	結果なし	0.0	0.0
i4-10-signal-first	I4-10	値	結果なし	adapter: ziplime 1.19.16: stop_loss_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / take_profit_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / maker_tp_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / exit_execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない)	-	結果なし	adapter: ziplime 1.19.16: stop_loss_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / take_profit_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / maker_tp_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / exit_execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない)	-	結果なし	0.0	0.0
i4-10-signal-first-short	I4-10	値	結果なし	adapter: ziplime 1.19.16: stop_loss_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / take_profit_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / maker_tp_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / exit_execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない)	-	結果なし	adapter: ziplime 1.19.16: stop_loss_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / take_profit_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / maker_tp_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / exit_execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない)	-	結果なし	0.0	0.0
